id_vụ,year,yield_class,yield_class_encoded,pat_016__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_017__stage_1_Mát-Khô__stage_3_Mát-Khô,pat_009__stage_1_Mát-Khô__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_030__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_4_Mát-Khô,pat_027__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_5_Mát-Khô,pat_004__stage_3_Vừa-Khô,pat_006__stage_1_Mát-Khô__stage_2_Mát-Khô,pat_011__stage_2_Mát-Khô__stage_4_Mát-Khô,pat_008__stage_2_Mát-Khô__stage_5_Mát-Khô,pat_025__stage_2_Mát-Vừa,pat_031__stage_2_Mát-Khô__stage_4_Mát-Khô__stage_5_Mát-Khô,pat_003__stage_1_Mát-Khô,pat_022__stage_4_Vừa-Vừa__stage_5_Vừa-Vừa,pat_019__stage_5_Mát-Vừa,stage_4_avg_temp,pat_002__stage_3_Mát-Khô__stage_4_Mát-Khô,pat_021__stage_3_Vừa-Vừa__stage_4_Vừa-Vừa,pat_024__stage_3_Vừa-Vừa__stage_5_Vừa-Vừa,pat_005__stage_2_Vừa-Ướt__stage_5_Vừa-Vừa,stage_3_avg_et0,pat_028__stage_1_Mát-Vừa,pat_010__stage_2_Vừa-Vừa__stage_5_Vừa-Vừa,pat_000__stage_3_Mát-Khô__stage_4_Mát-Khô__stage_5_Mát-Khô,pat_001__stage_3_Mát-Khô__stage_5_Mát-Khô,stage_3_avg_temp,pat_026__stage_4_Mát-Ướt,pat_020__stage_1_Mát-Vừa__stage_4_Mát-Khô,stage_5_avg_et0,stage_2_total_precip,stage_1_avg_temp
Bac Lieu_1998_main_season,1998,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.272582054138184,0,0,1,1,3.7049309889475506,0,0,0,0,27.33216603597005,0,0,3.922833003997803,256.8000020980835,29.361649740309943
Bac Lieu_1998_winter_spring,1998,Low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.473832511901858,0,0,0,0,4.719726689656576,0,0,0,0,26.95452766418457,0,0,5.229790363311768,4.3000001683831215,27.04895201183501
Bac Lieu_1998_summer_autumn,1998,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.259248638153075,0,0,0,0,3.75125040213267,0,0,0,0,28.06063791910807,0,0,3.809804291725159,87.39999683946371,29.72653089250837
Ca Mau_1998_winter_spring,1998,Low,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28.014853286743165,0,0,0,0,4.667124430338542,0,0,0,0,27.1859992980957,0,0,5.28369592666626,19.599999979138374,26.674094881330216
Kien Giang_1998_summer_autumn,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.159709644317623,0,0,0,0,3.591753029823303,0,0,0,0,27.775889587402343,0,0,4.057535228729248,157.89999949932098,29.8316832951137
Kien Giang_1998_main_season,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.301166439056395,0,0,1,1,3.829462703069051,0,0,0,0,27.202000172932944,0,0,3.792222785949707,284.1999999284744,28.73178209577288
Vinh Long_1998_main_season,1998,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.05600004196167,0,0,1,1,3.5584428866704303,0,0,0,0,26.851279067993165,0,0,3.798479604721069,256.10000240802765,28.689531598772323
Soc Trang_1998_winter_spring,1998,Low,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.302520561218262,0,0,0,0,4.552534914016723,0,0,0,0,26.71311175028483,0,0,4.985276126861573,4.300000123679638,26.726424989246187
Soc Trang_1998_summer_autumn,1998,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.863979530334472,0,0,0,0,3.721783916155497,0,0,0,0,27.799638748168945,0,0,3.753339672088623,88.30000155419111,29.61154438200451
Soc Trang_1998_main_season,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95075016021729,0,0,1,1,3.6460899194081624,0,0,0,0,26.93533376057943,0,0,3.866262683868408,242.6000039577484,29.162436894008092
Ben Tre_1998_main_season,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.118874549865723,0,0,0,0,3.626407782236735,0,0,0,0,26.881026967366537,0,0,3.921437397003174,265.8999972343445,28.905650093441917
Ben Tre_1998_summer_autumn,1998,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.821478652954102,0,0,0,0,3.936936616897583,0,0,0,0,27.791443634033204,0,0,3.8922607135772704,120.4999983161688,29.43332844688779
Ben Tre_1998_winter_spring,1998,Low,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.326374816894532,0,0,0,0,4.5227340380350745,0,0,0,0,26.680749130249023,0,0,4.719600963592529,4.00000012665987,26.87965883527483
Kien Giang_1998_winter_spring,1998,Medium,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.940333461761476,0,0,0,0,4.5152052243550616,0,0,0,0,27.380055745442707,0,0,5.05880823135376,9.30000001937151,26.900632131667365
Vinh Long_1998_summer_autumn,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.79808387756348,0,0,0,0,3.8133646806081134,0,0,0,0,27.672806803385416,0,0,3.8277157497406007,122.09999821335076,29.75054459344773
Can Tho_1998_winter_spring,1998,Medium,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.585290241241456,0,0,0,0,4.541878048578898,0,0,0,0,26.88258234659831,0,0,4.95454704284668,3.9999999925494194,26.668990543910436
An Giang_1998_summer_autumn,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07029209136963,0,0,0,0,3.784605638186137,0,0,0,0,27.768000030517577,0,0,4.105245065689087,97.199999243021,30.270143054780505
Ca Mau_1998_main_season,1998,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.12474956512451,0,0,0,0,3.686825656890869,0,0,0,0,27.232943725585937,0,0,3.7288266706466673,290.1000039577484,29.06139591761998
Long An_1998_winter_spring,1998,Medium,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.286165618896483,0,0,0,0,4.8061526616414385,0,0,0,0,27.622554779052734,0,0,5.0284494781494145,2.900000154972076,26.917158126831055
Long An_1998_summer_autumn,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.961686897277833,0,0,0,0,3.905799992879232,0,0,0,0,27.76741714477539,0,0,4.097365274429321,113.60000007599592,29.84156390598842
Tra Vinh_1998_main_season,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.045249652862548,0,0,0,0,3.6514641920725506,0,0,0,0,26.929833984375,0,0,3.9430406379699705,282.1000008583069,29.153563363211497
An Giang_1998_main_season,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.47372999191284,0,0,1,1,3.799238268534342,0,0,0,0,27.22522252400716,0,0,3.9014615345001222,223.2999976277351,28.838198888869513
Tra Vinh_1998_winter_spring,1998,Medium,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.264937591552737,0,0,0,0,4.53657374382019,0,0,0,0,26.7076114654541,0,0,4.811112775802612,3.0,26.827075594947452
Long An_1998_main_season,1998,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.216271114349365,0,0,1,1,3.713469378153483,0,0,0,0,26.911582946777344,0,0,3.8958831214904786,205.09999845176935,28.714975902012416
Dong Thap_1998_winter_spring,1998,Medium,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.018103504180907,0,0,0,0,4.7033970832824705,0,0,0,0,27.466332117716473,0,0,4.94579571723938,1.7000000029802322,27.052621023995535
Dong Thap_1998_summer_autumn,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.01070718765259,0,0,0,0,3.814496612548828,0,0,0,0,27.732027053833008,0,0,4.060276756286621,113.30000169575214,30.156986781529017
Tien Giang_1998_winter_spring,1998,Low,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.56891603469849,0,0,0,0,4.7206194241841635,0,0,0,0,26.88419392903646,0,0,4.8462464427948,4.00000012665987,26.843638828822545
Tien Giang_1998_summer_autumn,1998,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.792041301727295,0,0,0,0,3.94442081451416,0,0,0,0,27.72669448852539,0,0,3.9120073032379152,120.4999983161688,29.42121796380906
Tra Vinh_1998_summer_autumn,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85775032043457,0,0,0,0,3.9105124473571777,0,0,0,0,27.84080492655436,0,0,3.8485740995407105,112.49999836087228,29.531241643996463
Ca Mau_1998_summer_autumn,1998,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.022458362579343,0,0,0,0,3.6380154927571615,0,0,0,0,27.91766560872396,0,0,3.750276956558228,153.99999786913395,30.231733776274183
Can Tho_1998_summer_autumn,1998,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.811436653137207,0,0,0,0,3.714478556315104,0,0,0,0,27.626331837972007,0,0,3.738132576942444,133.6000019311905,29.982780910673597
Can Tho_1998_main_season,1998,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.92154016494751,0,1,1,1,3.5329790194829305,0,0,0,0,26.907027180989584,0,0,3.7152123260498047,225.8000086545944,28.629903520856583
An Giang_1998_winter_spring,1998,Medium,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.952270889282225,0,0,0,0,4.566021855672201,0,0,0,0,27.38786176045736,0,0,4.90952919960022,5.799999825656414,27.038893200102308
Vinh Long_1998_winter_spring,1998,High,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.719333362579345,0,0,0,0,4.680774466196696,0,0,0,0,27.062388356526693,0,0,4.873232507705689,4.299999944865704,26.755801246279763
Tien Giang_1998_main_season,1998,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.05756196975708,0,0,0,0,3.637245512008667,0,0,0,0,26.82711016337077,0,0,3.930353345870971,265.8999972343445,28.71992874145508
Kien Giang_1999_winter_spring,1999,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.84304246902466,1,0,0,0,3.7898760159810383,1,0,1,1,24.732971318562825,0,1,4.450346565246582,83.99999719113111,26.10251590183803
Vinh Long_1999_winter_spring,1999,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.814645862579347,1,0,0,0,3.4583404064178467,1,0,1,1,24.729611078898113,0,1,4.475117015838623,98.79999593645334,25.731495448521205
Long An_1999_main_season,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.02762432098389,0,0,0,0,3.782825311024984,0,0,0,0,26.143528111775716,1,0,3.97815969467163,191.8000033199787,26.28511483328683
Long An_1999_summer_autumn,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.215645027160644,0,0,0,0,3.083869202931722,1,0,0,0,26.082138697306316,0,0,3.670147624015808,202.90000257641077,26.79890405564081
Long An_1999_winter_spring,1999,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,26.05470762252808,1,0,0,0,3.6168164094289144,1,0,1,1,24.93047192891439,0,1,4.6887733936309814,96.29999846965076,25.64513451712472
Vinh Long_1999_summer_autumn,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.101832962036134,0,0,0,0,2.83887468179067,0,0,0,0,25.907111104329427,0,0,3.502535200119018,245.3000018373132,26.65798486982073
Ben Tre_1999_winter_spring,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.929812145233154,1,0,0,0,3.467579698562622,1,0,1,1,25.074776458740235,0,1,4.524285621643067,128.2000030875206,25.699797403244744
Ben Tre_1999_summer_autumn,1999,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.159708786010743,0,0,0,0,2.9412696838378904,0,0,0,0,25.930888748168947,0,0,3.6275138521194457,272.49999940395355,26.824698493594216
Soc Trang_1999_main_season,1999,High,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.021479511260985,0,0,0,0,3.412225914001465,0,0,0,0,25.85811093648275,0,0,3.778610048294067,170.29999804496765,26.201226098196848
Soc Trang_1999_summer_autumn,1999,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.16054229736328,0,0,0,0,3.050131114323934,0,0,0,0,26.118388366699214,0,0,3.5791068840026856,263.19999796152115,26.747258595057897
Soc Trang_1999_winter_spring,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.85241632461548,1,0,0,0,3.579289166132609,1,0,1,1,24.92366663614909,0,1,4.786338567733765,151.20000794529915,25.849638530186244
Tra Vinh_1999_main_season,1999,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.000979137420657,0,0,0,0,3.619113938013713,0,0,0,0,25.952193959554037,0,0,3.8747953033447264,233.7000029087067,26.176480247860862
Tra Vinh_1999_summer_autumn,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.145041275024415,0,0,0,0,2.947311202685038,0,0,0,0,25.959832382202148,0,0,3.6442782211303713,292.599995136261,26.817253566923597
Tra Vinh_1999_winter_spring,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.9004581451416,1,0,0,0,3.4986552715301515,1,0,1,1,25.02386029561361,0,1,4.6389774894714355,117.20000010728836,25.81011063711984
Vinh Long_1999_main_season,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.95735445022583,0,0,0,0,3.525343481699626,0,0,0,0,25.958916473388673,0,0,3.8163558578491217,210.90000009536743,26.12653550647554
Can Tho_1999_summer_autumn,1999,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.05497875213623,0,0,0,0,2.844709539413452,0,0,0,0,25.962304433186848,0,0,3.417190113067627,233.99999560415745,26.587046214512416
Can Tho_1999_winter_spring,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.57851972579956,1,0,0,0,3.391671641667684,1,0,1,1,24.4589724222819,0,1,4.37586745262146,121.49999373406172,25.863435745239254
Kien Giang_1999_main_season,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.191375160217284,0,0,0,0,3.466347614924113,0,0,0,0,26.10130615234375,1,0,3.923654756546021,213.6000012755394,26.52463840302967
Ben Tre_1999_main_season,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.94158344268799,0,0,0,0,3.671072498957316,0,0,0,0,26.011583201090495,0,0,3.8973183059692382,197.89999598264697,26.153567087082635
Kien Giang_1999_summer_autumn,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.368250370025635,0,0,0,0,2.94188441435496,0,0,0,0,26.300749206542967,0,0,3.522366943359375,207.09999829530716,26.864322117396764
Ca Mau_1999_winter_spring,1999,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1070405960083,1,0,0,0,3.6380128860473633,0,0,1,1,25.03961079915365,0,0,4.697355690002442,220.2999952286482,25.886396953037806
Ca Mau_1999_summer_autumn,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.14995756149292,0,0,0,0,3.1697367429733276,0,0,0,0,26.405582427978516,0,0,3.544460577964782,332.50000417232513,26.747209185645698
Bac Lieu_1999_winter_spring,1999,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.166956901550293,1,0,0,0,3.763603099187215,0,0,1,1,25.289665857950848,0,0,5.009411840438843,227.50001835823053,26.131293796357653
Dong Thap_1999_winter_spring,1999,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.908103370666502,1,0,0,0,3.6995652039845783,1,0,1,1,24.781193669637045,0,1,4.450393285751343,99.10000051558018,25.91462634858631
Dong Thap_1999_summer_autumn,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.25914402008057,0,0,0,0,2.940047526359558,0,0,0,0,26.05883331298828,0,0,3.620431914329529,186.4000024944544,26.74587613060361
Bac Lieu_1999_summer_autumn,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.502374267578126,0,1,0,0,3.3080271005630495,0,0,0,0,26.56647084554037,0,0,3.694778938293457,254.20000100135803,26.978515897478378
Bac Lieu_1999_main_season,1999,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.408519077301023,0,0,0,0,3.397817182540894,0,1,0,0,26.119665908813477,0,0,3.902361164093018,190.79999285936356,26.5929985954648
An Giang_1999_main_season,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26.291437244415285,0,0,0,0,3.625089438756307,0,0,0,0,26.219389343261717,0,0,3.963308048248291,192.5000005364418,26.33433033171154
An Giang_1999_summer_autumn,1999,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.268313312530516,0,0,0,0,2.896902592976888,0,0,0,0,26.080639775594076,0,0,3.60547197341919,203.199999012053,26.770540055774507
An Giang_1999_winter_spring,1999,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.8423752784729,1,0,0,0,3.7324773629506423,1,0,1,1,24.688139216105142,0,1,4.4010195064544675,99.1999989002943,25.99296070280529
Ca Mau_1999_main_season,1999,High,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.248916816711425,0,0,0,0,3.1661439100901285,0,0,0,0,25.84516576131185,0,0,3.839656648635864,172.90000116825104,26.40494864327567
Tien Giang_1999_summer_autumn,1999,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.12027063369751,0,0,0,0,2.9642544905344645,0,0,0,0,25.922387440999348,0,0,3.647373242378235,272.49999940395355,26.739968345278783
Tien Giang_1999_winter_spring,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.884854221343993,1,0,0,0,3.470304346084595,1,0,1,1,24.892527516682943,0,1,4.5988365745544435,128.2000030875206,25.59244882492792
Tien Giang_1999_main_season,1999,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.88912410736084,0,0,0,0,3.6998756090799967,0,0,0,0,26.005165990193685,0,0,3.9288971328735354,197.89999598264697,26.10256749107724
Soc Trang_2000_summer_autumn,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.004187297821044,0,0,0,0,3.0491000453631085,0,0,0,0,26.32033411661784,1,0,3.6452497005462647,174.99999737739563,27.33614630926223
Soc Trang_2000_winter_spring,2000,Medium,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.544812965393067,1,0,0,0,4.04265341758728,0,0,1,1,25.670055516560872,0,0,4.185265674591064,64.6999995559454,25.66332907903762
An Giang_2000_main_season,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.717791652679445,0,0,0,0,3.273639027277629,0,0,0,0,26.3334166208903,0,0,3.5098339891433716,170.30000066757202,26.89802006312779
An Giang_2000_summer_autumn,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.39154186248779,0,0,0,0,3.255370759963989,0,1,0,0,26.430362065633137,0,0,3.573172492980957,112.0000001937151,27.3196477435884
An Giang_2000_winter_spring,2000,Low,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.78581314086914,1,0,0,0,3.76812326113383,1,0,0,0,26.12619489034017,0,1,4.2493267917633055,54.69999844580888,25.946036565871463
Bac Lieu_2000_main_season,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.732790756225587,0,1,0,0,3.3923421700795493,0,0,0,0,26.58966573079427,0,0,3.521064920425415,221.80000410228968,27.233971641177224
Long An_2000_winter_spring,2000,Low,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,26.094186878204347,1,0,0,0,3.870140314102173,1,0,0,0,26.26241709391276,0,1,4.427776079177857,48.99999642372131,25.789976755777996
Long An_2000_summer_autumn,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.221999168395996,0,0,0,0,3.4995902856191,0,0,0,0,26.481304931640626,0,0,3.57843994140625,149.99999767541885,27.570432662963867
Long An_2000_main_season,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.56647844314575,0,0,0,0,3.2946801662445067,0,0,0,0,26.16824836730957,0,0,3.644735136032105,190.59999924898148,26.961602528889973
Tra Vinh_2000_winter_spring,2000,Medium,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.578687763214113,1,0,0,0,3.87211906115214,1,0,1,1,25.74024976094564,0,1,4.166665983200073,68.99999922513962,25.799793425060457
Vinh Long_2000_main_season,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.48110361099243,0,0,0,0,3.2253081878026326,0,0,0,0,26.145999018351237,0,0,3.3800946283340454,226.79999792575836,26.73705073765346
Vinh Long_2000_summer_autumn,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.121207427978515,0,0,0,0,3.1750169436136884,0,0,0,0,26.288221740722655,1,0,3.539233679771423,152.40000021457672,27.26085998898461
Vinh Long_2000_winter_spring,2000,Medium,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.63975076675415,1,0,0,0,3.8234450340271,1,0,0,0,25.986833826700845,0,1,4.230837640762329,59.39999890327453,25.697864895775204
Bac Lieu_2000_winter_spring,2000,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.842477989196777,1,0,0,0,4.199369859695435,0,0,1,1,25.924388631184897,0,0,4.185084085464478,81.09999991953373,25.876034600394114
Soc Trang_2000_main_season,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.406165599823,0,0,0,0,3.2092525641123455,0,0,0,0,26.188527170817057,0,0,3.4156254386901854,241.29999786615372,26.797755105154856
Tien Giang_2000_winter_spring,2000,Medium,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.614020442962648,1,0,0,0,3.8650817394256594,1,0,1,1,25.968220901489257,0,1,4.191280488967895,60.30000162124634,25.60147503444127
Tien Giang_2000_summer_autumn,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.05235424041748,0,0,0,0,3.328751007715861,0,0,0,0,26.30044339497884,1,0,3.6506556272506714,171.79999870061874,27.42826152983166
Tien Giang_2000_main_season,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48349905014038,0,0,0,0,3.315642237663269,0,0,0,0,26.1060001373291,0,0,3.5166503858566283,238.10000021755695,26.734412238711403
Tra Vinh_2000_main_season,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.47618761062622,0,0,0,0,3.2987053553263346,0,0,0,0,26.20094502766927,0,0,3.4730082321166993,235.90000104904175,26.77380189441499
Tra Vinh_2000_summer_autumn,2000,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.03472900390625,0,0,0,0,3.238362018267314,0,0,0,0,26.33288828531901,1,0,3.67544002532959,222.50000190734863,27.382333392188663
Can Tho_2000_winter_spring,2000,Low,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.39289493560791,1,0,0,0,3.7729095300038655,1,0,1,1,25.717443720499674,0,1,4.143864631652832,71.59999761730433,25.68317749386742
Bac Lieu_2000_summer_autumn,2000,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.343727779388427,0,0,1,0,3.1974717299143474,0,1,0,0,26.690082550048828,0,0,3.80406436920166,193.69999861717224,27.514327821277437
Can Tho_2000_summer_autumn,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.08289489746094,0,0,0,0,3.0399573802948,0,0,0,0,26.266193135579428,0,0,3.4651737451553344,179.99999928474426,27.065221695672896
Ca Mau_2000_winter_spring,2000,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,26.150062465667723,1,0,0,0,4.122726345062256,0,0,1,1,26.075999196370443,0,0,4.16042727470398,89.00000017136335,25.44363848368327
Kien Giang_2000_winter_spring,2000,Low,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.862833786010743,1,0,0,0,3.851021242141724,1,0,0,0,26.02533378601074,0,1,4.1780845832824705,43.40000016987324,25.830591565086728
Kien Giang_2000_summer_autumn,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.387313079833984,0,0,0,1,3.0556140383084616,0,0,0,0,26.512416330973306,0,0,3.4694441413879393,210.19999527931213,27.27682213556199
Kien Giang_2000_main_season,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.60095844268799,0,0,0,0,3.0691391944885256,0,0,0,0,26.409917068481445,0,0,3.4530934858322144,181.40000450611117,27.05767477126349
Ben Tre_2000_summer_autumn,2000,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.05252113342285,0,0,0,0,3.3058427572250366,0,0,0,0,26.344222640991212,1,0,3.646344699859619,171.79999870061874,27.420729773385183
Ben Tre_2000_main_season,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.507520389556884,0,0,0,0,3.3137904167175294,0,0,0,0,26.18741709391276,0,0,3.474752779006958,238.10000021755695,26.76457913716634
Dong Thap_2000_summer_autumn,2000,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.360707759857178,0,0,0,0,3.2867116928100586,0,1,0,0,26.391193008422853,0,0,3.592736120223999,121.39999949932098,27.399249667213077
Dong Thap_2000_winter_spring,2000,Low,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.886644268035887,1,0,0,0,3.8094316005706785,1,0,0,0,26.20160967508952,0,1,4.296114826202393,62.50000425428152,25.910062789916992
Ben Tre_2000_winter_spring,2000,Medium,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.59866704940796,1,0,0,0,3.815771786371867,1,0,1,1,25.89172223409017,0,1,4.107112140655517,60.30000162124634,25.733328319731218
Ca Mau_2000_summer_autumn,2000,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15443811416626,0,0,0,1,2.953070068359375,0,0,0,0,26.29419314066569,1,0,3.6389669513702394,216.40000176429749,27.29086076645624
Ca Mau_2000_main_season,2000,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.50756206512451,0,0,0,0,3.338851149876912,0,0,0,0,26.43530527750651,0,0,3.3025407934188844,250.7999986410141,27.046417327154252
Bac Lieu_2001_winter_spring,2001,Medium,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.744561100006106,1,0,0,0,3.598963562647502,0,0,1,1,25.2861935933431,0,0,4.578773040771484,156.39999714493752,26.097265788487025
Soc Trang_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.4468955039978,1,0,0,0,3.392249425252279,1,0,1,1,24.977694193522137,0,1,4.369443893432617,147.10000893473625,25.8961672101702
Dong Thap_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33893632888794,0,0,1,0,4.250700171788534,0,1,0,0,27.246331787109376,0,0,3.974129838943482,107.49999991059305,28.201133183070592
Tra Vinh_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99431266784668,0,0,1,0,4.108453941345215,0,1,0,0,27.010388565063476,1,0,3.9020470571517945,148.60000050067902,27.9091191973005
Tra Vinh_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.4508752822876,1,0,0,0,3.3201854387919107,0,0,1,1,25.029556147257487,0,0,4.286434984207153,147.6000103354454,25.9938413529169
Ca Mau_2001_main_season,2001,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.135790729522704,0,0,0,0,3.462356201807658,0,0,0,0,26.6047487894694,0,0,3.0944727277755737,281.3999969959259,27.293142409551713
